TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
Acer Incorporated,Gateway GT350 F1 (Intel Xeon X5670),Yes,12,2,6,2,42.5&nbsp;,45.2&nbsp;
Acer Incorporated,Acer AT350 F1 (Intel Xeon X5670),Yes,12,2,6,2,42.5&nbsp;,45.2&nbsp;
Acer Incorporated,Acer AT110 F2 (Xeon E3-1280),Yes,4,1,4,2,58.5&nbsp;,61.0&nbsp;
Acer Incorporated,Gateway GT110 F2 (Xeon E3-1280),Yes,4,1,4,2,58.5&nbsp;,61.0&nbsp;
Acer Incorporated,Gateway GT110 F2 (Xeon E3-1220L),Yes,2,1,2,2,43.7&nbsp;,45.7&nbsp;
Acer Incorporated,Acer AT110 F2 (Xeon E3-1220L),Yes,2,1,2,2,43.7&nbsp;,45.7&nbsp;
Acer Incorporated,Gateway GT350 F1 (Intel Xeon X5670),Yes,12,2,6,2,54.5&nbsp;,56.2&nbsp;
Acer Incorporated,Acer AT350 F1 (Intel Xeon X5670),Yes,12,2,6,2,54.5&nbsp;,56.2&nbsp;
Acer Incorporated,"Acer AC100 (Intel Xeon E3-1260L, 2.40 GHz)",Yes,4,1,4,2,49.1&nbsp;,52.3&nbsp;
Acer Incorporated,Acer AT310 F2 (Intel Core i3-2120),Yes,2,1,2,2,50.0&nbsp;,50.8&nbsp;
Acer Incorporated,Acer AR320 F2 (Intel Core i3-2120),Yes,2,1,2,2,50.0&nbsp;,50.9&nbsp;
Acer Incorporated,Acer AT310 F2 (Intel Core i3-2100),Yes,2,1,2,2,47.9&nbsp;,48.8&nbsp;
Acer Incorporated,Acer AR320 F2 (Intel Core i3-2100),Yes,2,1,2,2,48.0&nbsp;,48.9&nbsp;
Acer Incorporated,Acer AT350 F2 (Xeon E5-2640),Yes,12,2,6,2,69.9&nbsp;,73.5&nbsp;
Acer Incorporated,Acer AR320 F2 (Xeon E3-1280 v2),Yes,4,1,4,2,64.1&nbsp;,65.7&nbsp;
Acer Incorporated,Acer AT310 F2 (Xeon E3-1280 v2),Yes,4,1,4,2,66.4&nbsp;,68.7&nbsp;
Acer Incorporated,"Acer AT110 F2, (Intel Xeon E3-1220 v2, 3.10 GHz)",Yes,4,1,4,1,56.6&nbsp;,57.7&nbsp;
Acer Incorporated,"Acer AT110 F2, (Intel Xeon E3-1280 v2, 3.60 GHz)",Yes,4,1,4,2,66.1&nbsp;,68.2&nbsp;
Acer Incorporated,Acer AT350 F2 (Xeon E5-2690),Yes,16,2,8,2,83.8&nbsp;,88.6&nbsp;
Acer Incorporated,Acer AT310 F2 (Intel Xeon E3-1230 v2),Yes,4,1,4,2,63.3&nbsp;,65.7&nbsp;
Acer Incorporated,Acer AR320 F2 (Intel Xeon E3-1230 v2),Yes,4,1,4,2,61.9&nbsp;,63.6&nbsp;
Acer Incorporated,Acer AR320 F2 (Xeon E3-1280 v2),Yes,4,1,4,2,66.1&nbsp;,68.6&nbsp;
Acer Incorporated,Acer AW2000h-AW170h F2 (Intel Xeon E5-2603),Yes,8,2,4,1,44.2&nbsp;,45.8&nbsp;
Acer Incorporated,Acer AW2000h-AW170h F2 (Intel Xeon E5-2690),Yes,16,2,8,2,84.4&nbsp;,89.4&nbsp;
Acer Incorporated,Acer AR380 F2 (Xeon E5-2690),Yes,16,2,8,2,85.8&nbsp;,90.8&nbsp;
Acer Incorporated,Acer AR360 F2 (Xeon E5-2670),Yes,16,2,8,2,79.2&nbsp;,83.5&nbsp;
Acer Incorporated,Acer AR380 F2 (Xeon E5-2670),Yes,16,2,8,2,79.2&nbsp;,83.5&nbsp;
Acer Incorporated,Acer AR580 F2 (Xeon E5-4607),Yes,24,4,6,2,50.4&nbsp;,55.1&nbsp;
Acer Incorporated,Altos R380 F2 (Intel Xeon E5-2603),Yes,8,2,4,1,44.6&nbsp;,46.1&nbsp;
Acer Incorporated,Altos R360 F2 (Intel Xeon E5-2603),Yes,8,2,4,1,44.6&nbsp;,46.1&nbsp;
Acer Incorporated,Altos R380 F2 (Intel Xeon E5-2690),Yes,16,2,8,2,86.4&nbsp;,90.9&nbsp;
Acer Incorporated,Altos R360 F2 (Intel Xeon E5-2690),Yes,16,2,8,2,86.4&nbsp;,90.9&nbsp;
Acer Incorporated,Altos T350 F2 (Xeon E5-2603),Yes,8,2,4,1,46.5&nbsp;,47.7&nbsp;
Acer Incorporated,Altos T350 F2 (Xeon E5-2690),Yes,16,2,8,2,90.1&nbsp;,95.2&nbsp;
Acer Incorporated,Acer AR580 F2 (Xeon E5-4640),Yes,32,4,8,2,61.6&nbsp;,66.1&nbsp;
Acer Incorporated,Altos R380 F2 (Intel Xeon E5-2670),Yes,16,2,8,2,77.3&nbsp;,81.7&nbsp;
Acer Incorporated,Altos R360 F2 (Intel Xeon E5-2670),Yes,16,2,8,2,77.3&nbsp;,81.7&nbsp;
Acer Incorporated,Altos R380 F2 (Intel Xeon E5-2640),Yes,12,2,6,2,70.6&nbsp;,74.4&nbsp;
Acer Incorporated,Altos R360 F2 (Intel Xeon E5-2640),Yes,12,2,6,2,70.6&nbsp;,74.4&nbsp;
Acer Incorporated,Altos R320 F3 (Intel Xeon E3-1220 v3),Yes,4,1,4,1,68.6&nbsp;,69.9&nbsp;
Acer Incorporated,Altos T310 F3 (Intel Xeon E3-1220 v3),Yes,4,1,4,1,68.3&nbsp;,69.5&nbsp;
Acer Incorporated,Altos T310 F3 (Intel Xeon E3-1280 v3),Yes,4,1,4,2,73.9&nbsp;,75.2&nbsp;
Acer Incorporated,Altos C100 F3 (Intel Xeon E3-1280 v3),Yes,4,1,4,2,75.6&nbsp;,76.8&nbsp;
Acer Incorporated,Altos C100 F3 (Intel Xeon E3-1220 v3),Yes,4,1,4,1,70.4&nbsp;,71.4&nbsp;
Acer Incorporated,Altos R320 F3 (Intel Xeon E3-1280 v3),Yes,4,1,4,2,74.5&nbsp;,75.8&nbsp;
Acer Incorporated,Altos R320 F3 (Intel Xeon E3-1220 v3),Yes,4,1,4,1,69.2&nbsp;,70.3&nbsp;
Acer Incorporation,Acer AT310 F2 (Xeon E3-1280),Yes,4,1,4,2,62.9&nbsp;,64.8&nbsp;
Acer Incorporation,Acer AR320 F2 (Xeon E3-1280),Yes,4,1,4,2,62.8&nbsp;,64.7&nbsp;
Acer Incorporation,Acer AR320 F2 (Xeon E3-1220),Yes,4,1,4,1,53.4&nbsp;,54.5&nbsp;
Acer Incorporation,Acer AT310 F2 (Xeon E3-1220),Yes,4,1,4,1,53.4&nbsp;,54.6&nbsp;
Advanced Micro Devices,n4250QE (S4985) AMD Opteron 2222 SE,No,2,1,2,1,14.3&nbsp;,15.2&nbsp;
Advanced Micro Devices,Thunder K8QW (S4881) Opteron 890,No,2,1,2,1,12.7&nbsp;,13.5&nbsp;
Advanced Micro Devices,"A+ Server 1022G-NTF, AMD Opteron 6128",Yes,16,2,8,1,20.4&nbsp;,28.1&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6124 HE",Yes,16,2,8,1,18.7&nbsp;,26.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6128 HE",Yes,16,2,8,1,20.3&nbsp;,28.4&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6134",Yes,16,2,8,1,22.3&nbsp;,31.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6136",Yes,16,2,8,1,22.8&nbsp;,31.6&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6176 SE",Yes,24,2,12,1,22.7&nbsp;,31.5&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6174",Yes,24,2,12,1,22.2&nbsp;,30.7&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6172",Yes,24,2,12,1,21.5&nbsp;,29.8&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6168",Yes,24,2,12,1,20.2&nbsp;,28.0&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6164 HE",Yes,24,2,12,1,18.4&nbsp;,25.5&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6136",Yes,32,4,8,1,22.5&nbsp;,32.8&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6134",Yes,32,4,8,1,21.9&nbsp;,31.9&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6128",Yes,32,4,8,1,20.0&nbsp;,29.1&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6128 HE",Yes,32,4,8,1,20.0&nbsp;,29.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6124 HE",Yes,32,4,8,1,18.4&nbsp;,26.8&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6176 SE",Yes,48,4,12,1,22.2&nbsp;,32.1&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6174",Yes,48,4,12,1,21.6&nbsp;,31.3&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6172",Yes,48,4,12,1,21.0&nbsp;,30.4&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6168",Yes,48,4,12,1,19.7&nbsp;,28.6&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6164 HE",Yes,48,4,12,1,17.9&nbsp;,26.1&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4122",Yes,4,1,4,1,22.8&nbsp;,26.9&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4130",Yes,4,1,4,1,25.9&nbsp;,30.6&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4162 EE",Yes,6,1,6,1,19.0&nbsp;,22.9&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4164 EE",Yes,6,1,6,1,19.9&nbsp;,23.9&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4170 HE",Yes,6,1,6,1,22.9&nbsp;,27.5&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4174 HE",Yes,6,1,6,1,24.7&nbsp;,29.7&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4176 HE",Yes,6,1,6,1,25.4&nbsp;,30.5&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4180",Yes,6,1,6,1,26.8&nbsp;,32.1&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4184",Yes,6,1,6,1,28.1&nbsp;,33.6&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4122",Yes,8,2,4,1,21.5&nbsp;,28.0&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4130",Yes,8,2,4,1,24.2&nbsp;,31.6&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4162 EE",Yes,12,2,6,1,18.3&nbsp;,23.7&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4164 EE",Yes,12,2,6,1,19.2&nbsp;,24.7&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4170 HE",Yes,12,2,6,1,21.9&nbsp;,28.2&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4174 HE",Yes,12,2,6,1,23.6&nbsp;,30.5&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4176 HE",Yes,12,2,6,1,24.3&nbsp;,31.3&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4180",Yes,12,2,6,1,25.3&nbsp;,32.7&nbsp;
Advanced Micro Devices,"Tyan YR190B8228, AMD Opteron 4184",Yes,12,2,6,1,26.5&nbsp;,34.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6176",Yes,24,2,12,1,22.7&nbsp;,31.6&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6166 HE",Yes,24,2,12,1,19.2&nbsp;,26.6&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6132 HE",Yes,16,2,8,1,21.7&nbsp;,30.3&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6176",Yes,48,4,12,1,22.2&nbsp;,32.1&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6166 HE",Yes,48,4,12,1,18.7&nbsp;,27.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 2042G-6RF, AMD Opteron 6132 HE",Yes,32,4,8,1,21.3&nbsp;,31.0&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6204",Yes,8,2,4,1,36.7&nbsp;,41.3&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6212",Yes,16,2,8,1,34.7&nbsp;,41.1&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6220",Yes,16,2,8,1,38.1&nbsp;,45.3&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6234",Yes,24,2,12,1,35.1&nbsp;,42.7&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6238",Yes,24,2,12,1,37.0&nbsp;,44.8&nbsp;
Advanced Micro Devices,Supermicro A+ Server 1022G-NTF AMD Opteron 6262 HE,Yes,32,2,16,1,31.7&nbsp;,38.9&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6272",Yes,32,2,16,1,34.1&nbsp;,41.9&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6274",Yes,32,2,16,1,35.0&nbsp;,42.8&nbsp;
Advanced Micro Devices,Supermicro A+ Server 1022G-NTF AMD Opteron 6276,Yes,32,2,16,1,35.6&nbsp;,43.6&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6282 SE",Yes,32,2,16,1,37.6&nbsp;,45.7&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4274 HE",Yes,16,2,8,1,36.3&nbsp;,40.9&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4280",Yes,16,2,8,1,39.4&nbsp;,44.5&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4284",Yes,16,2,8,1,41.0&nbsp;,46.2&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4226",Yes,12,2,6,1,35.9&nbsp;,40.5&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4228 HE",Yes,12,2,6,1,38.2&nbsp;,43.6&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4234",Yes,12,2,6,1,39.3&nbsp;,44.6&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4238",Yes,12,2,6,1,40.8&nbsp;,46.3&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4256 EE",Yes,16,2,8,1,28.3&nbsp;,31.9&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6278",Yes,32,2,16,1,36.7&nbsp;,45.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6284 SE",Yes,32,2,16,1,38.8&nbsp;,47.2&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4230 HE",Yes,12,2,6,1,38.9&nbsp;,44.4&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4240",Yes,12,2,6,1,41.3&nbsp;,47.0&nbsp;
Advanced Micro Devices,"Tyan YR190-B8228, AMD Opteron 4276 HE",Yes,16,2,8,1,36.9&nbsp;,41.7&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6320",Yes,16,2,8,1,40.3&nbsp;,47.7&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6328",Yes,16,2,8,1,44.1&nbsp;,52.6&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6344",Yes,24,2,12,1,40.0&nbsp;,47.8&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6348",Yes,24,2,12,1,41.6&nbsp;,49.8&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6366 HE",Yes,32,2,16,1,36.0&nbsp;,43.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6376",Yes,32,2,16,1,37.8&nbsp;,45.5&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6378",Yes,32,2,16,1,39.1&nbsp;,46.8&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6380",Yes,32,2,16,1,40.2&nbsp;,48.2&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6386 SE",Yes,32,2,16,1,41.6&nbsp;,49.7&nbsp;
Advanced Micro Devices,"Supermicro A+ Server 1022G-NTF, AMD Opteron 6308",Yes,8,2,4,1,41.1&nbsp;,46.4&nbsp;
"Apple Computer, Inc.",iMac 20-inch 2.0GHz Intel Core Duo,No,2,1,2,1,8.88,8.88
"Apple Computer, Inc.","Xserve (3000 MHz Intel Dual-Core Xeon, 1333 MHz FSB)",No,4,2,2,1,14.4&nbsp;,Not Run&nbsp;&nbsp;
"Apple, Inc.",3.0 GHz 8-Core Xserve,Yes,8,2,4,1,19.0&nbsp;,Not Run&nbsp;&nbsp;
"BOXX Technologies, Inc.",3DBOXX WORKSTATION 8550 EXXTREME,Yes,12,2,6,2,51.5&nbsp;,54.6&nbsp;
Bull SAS,"NovaScale B260 (Intel Xeon processor 5110,1.60GHz)",No,1,1,2,1,8.71,8.87
Bull SAS,"NovaScale B280 (Intel Xeon processor 5130,2.0GHz)",No,1,1,2,1,10.9&nbsp;,11.1&nbsp;
Bull SAS,"NovaScale B280 (Intel Xeon processor 5110,1.60GHz)",No,1,1,2,1,8.89,9.07
Bull SAS,"NovaScale B260 (Intel Xeon processor 5130,2.0GHz)",No,1,1,2,1,10.8&nbsp;,11.0&nbsp;
Bull SAS,"NovaScale B260 (Intel Xeon processor 5150,2.66GHz)",No,1,1,2,1,12.9&nbsp;,13.2&nbsp;
Bull SAS,"NovaScale B280 (Intel Xeon processor 5150,2.66GHz)",No,1,1,2,1,13.1&nbsp;,13.4&nbsp;
Bull SAS,"NovaScale B260 (Intel Xeon processor E5320,1.86GHz)",No,1,1,4,1,9.64,9.83
Bull SAS,"Bull Escala PL450R+ (2100 MHz, 1 CPU)",No,1,1,2,1,12.2&nbsp;,14.1&nbsp;
Bull SAS,"NovaScale B280 (Intel Xeon processor E5320,1.86GHz)",No,1,1,4,1,9.78,9.96
Bull SAS,"NovaScale T840 (3.00 GHz, Intel Xeon 5160)",No,4,2,2,1,14.1&nbsp;,14.1&nbsp;
Bull SAS,"Bull Escala PL1650R+ (2200 MHz, 1 CPU)",No,1,1,2,1,12.9&nbsp;,14.9&nbsp;
Bull SAS,"Bull Escala PL250R+ (2100 MHz, 1 CPU)",No,1,1,2,1,12.3&nbsp;,14.2&nbsp;
Bull SAS,"NovaScale B280 (Intel Xeon processor E5335,2.00GHz)",No,1,1,4,1,10.9&nbsp;,11.2&nbsp;
Bull SAS,"NovaScale B260 (Intel Xeon processor E5335,2.00GHz)",No,1,1,4,1,10.9&nbsp;,11.1&nbsp;
Bull SAS,"NovaScale T810 (Intel Xeon processor 3040,1.86GHz)",No,1,1,2,1,11.2&nbsp;,11.4&nbsp;
Bull SAS,"NovaScale T810 (Intel Xeon processor 3060,2.40GHz)",No,1,1,2,1,14.0&nbsp;,14.3&nbsp;
Bull SAS,"NovaScale R480 (3.40 GHz, Intel Xeon 7140M)",No,1,1,2,1,11.1&nbsp;,11.3&nbsp;
Bull SAS,"NovaScale R480 (3.20 GHz, Intel Xeon 7130M)",No,1,1,2,1,10.4&nbsp;,10.6&nbsp;
Bull SAS,"NovaScale T860 (1.60 GHz, Intel Xeon 5110)",No,1,1,2,1,9.03,9.22
Bull SAS,"NovaScale T840 (1.86 GHz, Intel Xeon E5320)",No,1,1,4,1,9.57,9.76
Bull SAS,"NovaScale B260 (Intel Xeon processor L5320,1.86GHz)",No,1,1,4,1,9.64,9.83
Bull SAS,"NovaScale T880 (3.40 GHz, Intel Xeon 7140M)",No,1,1,2,1,11.1&nbsp;,11.3&nbsp;
Bull SAS,"NovaScale T880 (3.20 GHz, Intel Xeon 7130M)",No,1,1,2,1,10.4&nbsp;,10.6&nbsp;
Bull SAS,"NovaScale T810 (2.4 GHz, Intel Xeon processor X3220)",No,1,1,4,1,15.1&nbsp;,15.3&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor E5310,1.60GHz)",No,1,1,4,1,9.89,10.1&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor E5335,2.00GHz)",No,1,1,4,1,11.9&nbsp;,12.1&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5310,1.60GHz)",No,1,1,4,1,9.89,10.1&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5335,2.00GHz)",No,1,1,4,1,11.9&nbsp;,12.1&nbsp;
Bull SAS,NovaScale 3045 (1.6GHz/18MB Dual-Core Intel Itanium 2),No,1,1,2,1,14.8&nbsp;,15.3&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor E5345,2.33GHz)",No,8,2,4,1,13.1&nbsp;,13.3&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5345,2.33GHz)",No,8,2,4,1,13.1&nbsp;,13.3&nbsp;
Bull SAS,"NovaScale R480 (2.60 GHz, Intel Xeon 7110M)",No,1,1,2,1,8.39,8.56
Bull SAS,"NovaScale R480 (3.0 GHz, Intel Xeon 7120M)",No,1,1,2,1,9.34,9.51
Bull SAS,"NovaScale T880 (2.60 GHz, Intel Xeon 7110M)",No,1,1,2,1,8.39,8.56
Bull SAS,"NovaScale T880 (3.0 GHz, Intel Xeon 7120M)",No,1,1,2,1,9.34,9.51
Bull SAS,"NovaScale R460 (Intel Xeon processor E5320,1.86GHz)",No,1,1,4,1,10.9&nbsp;,11.1&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5320,1.86GHz)",No,1,1,4,1,10.9&nbsp;,11.1&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor X5355,2.66GHz)",No,8,2,4,1,14.3&nbsp;,14.5&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor X5355,2.66GHz)",No,8,2,4,1,14.3&nbsp;,14.5&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor 5150,2.66GHz)",No,4,2,2,1,14.3&nbsp;,14.6&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor 5150,2.66GHz)",No,4,2,2,1,14.3&nbsp;,14.6&nbsp;
Bull SAS,"NovaScale B260 (Intel Xeon processor E5310,1.60GHz)",No,1,1,4,1,8.74,8.93
Bull SAS,"NovaScale R460 (Intel Xeon processor 5110,1.60GHz)",No,1,1,2,1,9.69,9.88
Bull SAS,"NovaScale R460 (Intel Xeon processor 5120,1.86GHz)",No,1,1,2,1,10.7&nbsp;,10.9&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor 5130,2.00GHz)",No,1,1,2,1,11.9&nbsp;,12.2&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor 5140,2.33GHz)",No,1,1,2,1,13.2&nbsp;,13.4&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor 5160,3.00GHz)",No,1,1,2,1,15.4&nbsp;,15.6&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor 5110,1.60GHz)",No,1,1,2,1,9.69,9.88
Bull SAS,"NovaScale R440 (Intel Xeon processor 5120,1.86GHz)",No,1,1,2,1,10.7&nbsp;,10.9&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor 5130,2.00GHz)",No,1,1,2,1,11.9&nbsp;,12.2&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor 5140,2.33GHz)",No,1,1,2,1,13.2&nbsp;,13.4&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor 5160,3.00GHz)",No,1,1,2,1,15.4&nbsp;,15.6&nbsp;
Bull SAS,"NovaScale T820 (Intel Xeon processor 3060, 2.40GHz)",No,1,1,2,1,15.0&nbsp;,15.3&nbsp;
Bull SAS,"NovaScale T820 (Intel Xeon processor 3040, 1.86GHz)",No,1,1,2,1,12.2&nbsp;,12.5&nbsp;
Bull SAS,"NovaScale T860 (Intel Xeon processor E5310,1.60GHz)",No,1,1,4,1,9.67,9.83
Bull SAS,"NovaScale T840 (Intel Xeon processor E5345,2.33GHz)",No,1,1,4,1,11.8&nbsp;,12.1&nbsp;
Bull SAS,"NovaScale R410 (Intel Xeon processor 3040,1.86GHz)",No,1,1,2,1,12.3&nbsp;,12.5&nbsp;
Bull SAS,"NovaScale R422 (Intel Xeon processor 5160,3.00GHz)",Yes,4,2,2,1,17.9&nbsp;,18.4&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor E5310,1.60GHz)",Yes,8,2,4,1,10.9&nbsp;,11.3&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor E5320,1.86GHz)",Yes,8,2,4,1,12.0&nbsp;,12.4&nbsp;
Bull SAS,"NovaScale R460 (Intel Xeon processor E5335,2.00GHz)",Yes,8,2,4,1,13.5&nbsp;,13.9&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5310,1.60GHz)",Yes,8,2,4,1,10.9&nbsp;,11.3&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5320,1.86GHz)",Yes,8,2,4,1,12.0&nbsp;,12.4&nbsp;
Bull SAS,"NovaScale R440 (Intel Xeon processor E5335,2.00GHz)",Yes,8,2,4,1,13.5&nbsp;,13.9&nbsp;
Bull SAS,"NovaScale T860 (Intel Xeon processor E5320,1.86GHz)",Yes,8,2,4,1,12.0&nbsp;,12.5&nbsp;
Bull SAS,"NovaScale R422 (Intel Xeon processor X5365,3.00GHz)",Yes,8,2,4,1,18.4&nbsp;,21.4&nbsp;
Bull SAS,"NovaScale T860 (Intel Xeon processor E5335,2.00GHz)",Yes,8,2,4,1,14.3&nbsp;,16.7&nbsp;
Bull SAS,"Bull Escala PL1660 (4700 MHz, 1 Core)",No,1,1,2,1,18.6&nbsp;,21.9&nbsp;
Bull SAS,"NovaScale T860 E1 (Intel Xeon X5260,3.33GHz)",Yes,4,2,2,1,20.2&nbsp;,23.6&nbsp;
Bull SAS,"NovaScale T860 E1 (Intel Xeon E5205,1.86GHz)",Yes,4,2,2,1,13.3&nbsp;,15.4&nbsp;
Bull SAS,"NovaScale T860 E1 (Intel Xeon E5420,2.50GHz)",Yes,8,2,4,1,17.1&nbsp;,20.2&nbsp;
